categoria,contador,descripcion,marca,nombre_crudo,precio,tienda,url,volumen
Shampoos,25,REGENERACION EXTREMA SUP,DOVE,SH DOVE REGENERACION EXTREMA SUP X400ML  ,4890.0,Blowmax,https://blowmax.com.ar/producto/dove-sh-regeneracion-extrema-sup-x400ml/,400
Shampoos,26,RITUAL DE REPARACION COCO,DOVE,SH DOVE RITUAL DE REPARACION COCO X400ML  ,4890.0,Blowmax,https://blowmax.com.ar/producto/sh-dove-ritual-de-reparacion-coco-x400ml/,400
Shampoos,27,COLOR VIVE,ELVIVE,SH ELVIVE COLOR VIVE 400ML  ,6490.0,Blowmax,https://blowmax.com.ar/producto/sh-elvive-color-vive-400ml/,400
Shampoos,28,DREAM LONG,ELVIVE,SH ELVIVE DREAM LONG 200ML  ,4550.0,Blowmax,https://blowmax.com.ar/producto/sh-elvive-dream-long-200ml/,200
Shampoos,29,CHARCOAL,HEAD & SHOULDERSOULDERS,SH HEAD SHOULDERS CHARCOAL X180ML  ,4049.0,Blowmax,https://blowmax.com.ar/producto/sh-head-shoulders-charcoal-x180ml/,180
Shampoos,30,LIMPIEZA Y REVIT..,HEAD & SHOULDERSOULDERS,SH HEAD SHOULDERS LIMPIEZA Y REVIT.. X180ML  ,4049.0,Blowmax,https://blowmax.com.ar/producto/sh-head-shoulders-limpieza-y-revit-x180ml/,180
Shampoos,31,PROTECCION CAIDA,HEAD & SHOULDERSOULDERS,SH HEAD SHOULDERS PROTECCION CAIDA X180ML  ,4049.0,Blowmax,https://blowmax.com.ar/producto/sh-head-shoulders-proteccion-caida-x180ml/,180
Leches,32,UAT 1% BRIK,ARMONIA,LECHE ARMONIA UAT 1% BRIK 1L  ,1425.0,Blowmax,https://blowmax.com.ar/producto/leche-armonia-uat-1-brik-1l/,1000
Leches,33,0% LACTOSA,ILOLAY,LECHE ILOLAY LV 0% LACTOSA 1LT  ,1599.0,Blowmax,https://blowmax.com.ar/producto/leche-ilolay-lv-0-lactosa-1lt-2/,1000
Leches,34,DESCREMADA,ILOLAY,LECHE ILOLAY LV DESCREMADA X1LT  ,1649.0,Blowmax,https://blowmax.com.ar/producto/leche-lv-ilolay-descremada-x1lt/,1000
Leches,35,ENTERA,ILOLAY,LECHE ILOLAY LV ENTERA X 1LT  ,1649.0,Blowmax,https://blowmax.com.ar/producto/leche-lv-ilolay-entera-x-1lt/,1000
Leches,36,ENTERA,LATTE,LECHE LATTE ENTERA X 1 LT  ,1199.0,Blowmax,https://blowmax.com.ar/producto/leche-latte-entera-x-1-lt/,1000
Leches,37,PARCIALMENTE DESCREMADA ZERO LACTOSA,LA SERENISIMA,LECHE LS PARC. DESCREMADA ZERO LACTOSA 1L  ,1799.0,Blowmax,https://blowmax.com.ar/producto/leche-ls-parc-descremada-zero-lactosa-1l/,1000
Leches,38,REDUCIDA LACTOSA F/VIT,LA SERENISIMA,LECHE LS REDUCIDA LACTOSA F/VIT SACHET 1LT  ,1690.0,Blowmax,https://blowmax.com.ar/producto/leche-ls-reducida-lactosa-f-vit-sachet-1lt/,1000
Leches,39,ENTERA CLASICA 3%,LA SERENISIMA,LECHE LS UAT BOTELLA ENTERA CLASICA 3%  ,1699.0,Blowmax,https://blowmax.com.ar/producto/leche-la-serenisima-botella-entera-cla-3-1l/,1000
Leches,40,PARCIALMENTE DESCREMADA 1%,LA SERENISIMA,LECHE LS UAT BOTELLA PARC. DESCREMADA 1%  ,1699.0,Blowmax,https://blowmax.com.ar/producto/leche-ls-uat-botella-parc-descremada-1/,1000
Leches,41,UAT P.DESCREMADA FORT BARISTA,LA SERENISIMA,LECHE LS UAT P.DESCREMADA FORT BARISTA 1L  ,2099.0,Blowmax,https://blowmax.com.ar/producto/leche-ls-uat-p-descremada-fort-barista-1l/,1000
Leches,42,ULTRA PARC DESC MULTIV 1%,LA SERENISIMA,LECHE LS ULTRA PARC DESC MULTIV 1% SACHET 1L  ,1549.0,Blowmax,https://blowmax.com.ar/producto/leche-la-serenisima-sachet-ultra-descre-1-lt/,1000
Leches,43,ENTERA,TREGAR,LECHE TREGAR ENTERA X 1LT  ,1350.0,Blowmax,https://blowmax.com.ar/producto/leche-tregar-entera-x-1lt/,1000
Leches,44,DESCREMADA,VERONICA,LECHE VERONICA DESCREMADA X 1LT  ,1399.0,Blowmax,https://blowmax.com.ar/producto/leche-veronica-descremada-x-1lt/,1000
Jabones,45,BLANCO,DOVE,JABON DOVE BLANCO X 90GRS  ,1350.0,Blowmax,https://blowmax.com.ar/producto/dove-jabon-blanco-x-90grs/,90
Jabones,46,CUIDA PROTEGE,DOVE,JABON DOVE CUIDA PROTEGE 90GR  ,1350.0,Blowmax,https://blowmax.com.ar/producto/jabon-dove-cuida-protege-90gr/,90
Jabones,47,EXFOLIACION,DOVE,JABON DOVE EXFOLIACION 90GR  ,1350.0,Blowmax,https://blowmax.com.ar/producto/jabon-dove-exfoliacion-90gr/,90
Jabones,48,KAR Y VAINILLA,DOVE,JABON DOVE KAR Y VAINILLA 90G  ,1350.0,Blowmax,https://blowmax.com.ar/producto/dove-jab-kar-y-vainilla-90g/,90
Jabones,49,COLOR MIX 3,KENIA,JABON KENIA COLOR MIX 3X90GR  ,1449.0,Blowmax,https://blowmax.com.ar/producto/jabon-kenia-color-mix-3x90gr/,90
Jabones,50,CREMOSO 4,KENIA,JABON KENIA CREMOSO 4X90G  ,1899.0,Blowmax,https://blowmax.com.ar/producto/jabon-kenia-cremoso-4x90g/,90
Jabones,51,GLICERINA OFERTA 4,KENIA,JABON KENIA GLICERINA OFERTA 3+1 360GR  ,2499.0,Blowmax,https://blowmax.com.ar/producto/jabon-kenia-glicerina-oferta-31-360gr/,360
Jabones,52,FLOR DE VAINILLA BOTA.3,LUX,JABON LUX FLOR DE VAINILLA BOTA.3 X 125G  ,2199.0,Blowmax,https://blowmax.com.ar/producto/jabon-lux-flor-de-vainilla-bota-3-x-125g/,125
Jabones,53,LIRIO AZUL BOTANIC 3,LUX,JABON LUX LIRIO AZUL BOTANIC 3 X 125G  ,2199.0,Blowmax,https://blowmax.com.ar/producto/lux-jab-lirio-azul-3-x-125g/,125
Jabones,54,ORQUIDEA NEGRA,LUX,JABON LUX ORQUIDEA NEGRA 125G  ,799.0,Blowmax,https://blowmax.com.ar/producto/jabon-lux-orquidea-negra-125g/,125
Jabones,55,ORQUIDEA NEGRA BOTANIC 3,LUX,JABON LUX ORQUIDEA NEGRA BOTANIC 3 X 125G  ,2199.0,Blowmax,https://blowmax.com.ar/producto/lux-jab-orquidea-negra-3-x-125g/,125
Gaseosas,56,,SEVEN UP,"GASEOSA 7UP RETORNABLE X 2,25LT  ",1999.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-7up-retornable-x-225lt/,2250
Gaseosas,57,FRESH COLA,BAGGIO,GASEOSA BAGGIO FRESH COLA 2.25LT  ,1100.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-baggio-fresh-cola-2-25lt/,2250
Gaseosas,58,FRESH NARANJA,BAGGIO,GASEOSA BAGGIO FRESH NARANJA 2.25LT  ,1100.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-baggio-fresh-naranja-2-25lt/,2250
Gaseosas,59,FRESH POMELO,BAGGIO,GASEOSA BAGGIO FRESH POMELO 2.25LT  ,1100.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-baggio-fresh-pomelo-2-25lt/,2250
Gaseosas,60,,COCA COLA,GASEOSA COCA COLA LATA 354CC  ,990.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-coca-cola-lata-354cc/,354
Gaseosas,61,,COCA COLA,GASEOSA COCA COLA RETORNABLE X 2LT  ,2290.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-coca-cola-retornable-x-2lt/,2000
Gaseosas,62,,COCA COLA,"GASEOSA COCA COLA X 1,5LT  ",2600.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-coca-cola-x-15lt/,1500
Gaseosas,63,,COCA COLA,GASEOSA COCA COLA X 1LT  ,2090.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-coca-cola-x-1lt/,1000
Gaseosas,64,,COCA COLA,"GASEOSA COCA COLA X 2,5LT  ",3500.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-coca-cola-x-25lt/,2500
Gaseosas,65,,COCA COLA,GASEOSA COCA COLA X 500CC  ,990.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-coca-cola-x-500cc/,500
Gaseosas,66,SIN AZUCAR,COCA COLA,GASEOSA COCA COLA ZERO 1 LT  ,2090.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-coca-cola-zero-1-lt/,1000
Gaseosas,67,SIN AZUCAR,COCA COLA,GASEOSA COCA COLA ZERO LATA 354CC  ,980.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-coca-cola-zero-lata-354cc/,354
Gaseosas,68,SIN AZUCAR,COCA COLA,GASEOSA COCA COLA ZERO RETORNABLE X 2LT  ,2290.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-coca-cola-zero-retornable-x-2lt/,2000
Gaseosas,69,SIN AZUCAR,COCA COLA,"GASEOSA COCA COLA ZERO X 1,5LT  ",2650.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-coca-cola-zero-x-15lt/,1500
Shampoos,70,BALANCE REPARADOR,PLUSBELLE,SH PLUSBELLE BALANCE REPARADOR X1000ML  ,2890.0,Blowmax,https://blowmax.com.ar/producto/sh-plusbelle-balance-reparador-x1000ml/,1000
Shampoos,71,BRILLO,PLUSBELLE,SH PLUSBELLE BRILLO X 1000ML  ,2890.0,Blowmax,https://blowmax.com.ar/producto/sh-plusbelle-brillo-x-1000ml/,1000
Shampoos,72,ESENCIA FUERZA REPARACIONADORA,PLUSBELLE,SH PLUSBELLE ESENCIA FUERZA REPARADO X 970ML  ,2990.0,Blowmax,https://blowmax.com.ar/producto/sh-plusbelle-esencia-fuerza-reparado-x-970ml/,970
Shampoos,73,ESENCIA HIDRATACION EXT.,PLUSBELLE,SH PLUSBELLE ESENCIA HIDRATACION EXT.X 970ML  ,2990.0,Blowmax,https://blowmax.com.ar/producto/sh-plusbelle-esencia-hidratacion-ext-x-970ml/,970
Shampoos,74,FRESCURA VITALIDAD,PLUSBELLE,SH PLUSBELLE FRESCURA VITALIDAD X 1LT  ,2890.0,Blowmax,https://blowmax.com.ar/producto/sh-plusbelle-frescura-vitalidad-x-1lt/,1000
Leches,75,ENTERA,VERONICA,LECHE VERONICA ENTERA X 1LT  ,1399.0,Blowmax,https://blowmax.com.ar/producto/leche-veronica-entera-x-1lt/,1000
Jabones,76,HUMECTANTE,PATRICIA ALLEN,JABON PATRICIA ALLEN HUMECTANTE X130GR  ,599.0,Blowmax,https://blowmax.com.ar/producto/jabon-patricia-allen-humectante-x130gr/,130
Yerbas,77,,CHAMIGO,YERBA MATE CHAMIGO X 1KG  ,2790.0,Blowmax,https://blowmax.com.ar/producto/yerba-chamigo-x-kg/,1000
Yerbas,78,,VERDEFLOR,YERBA MATE VERDEFLOR X1KG  ,2899.0,Blowmax,https://blowmax.com.ar/producto/yerba-mate-verdeflor-x-1kgr/,1000
Yerbas,79,,CHAMIGO,YERBA MATE CHAMIGO X 500GR  ,1490.0,Blowmax,https://blowmax.com.ar/producto/yerba-chamigo-x-500gr/,500
Yerbas,80,,VERDEFLOR,YERBA MATE VERDEFLOR X500GR  ,1499.0,Blowmax,https://blowmax.com.ar/producto/yerba-mate-verdeflor-x-500gr/,500
Yerbas,81,PLUS,ROSAMONTE,YERBA MATE ROSAMONTE PLUS X1KG  ,3499.0,Blowmax,https://blowmax.com.ar/producto/yerba-rosamonte-plus-x-1kg/,1000
Yerbas,82,MENTA,YERBACID,YERBA MATE YERBACID MENTA X500GR  ,1149.0,Blowmax,https://blowmax.com.ar/producto/yerba-mate-yerbacid-menta-x-500gr/,500
Yerbas,83,BOLDO,VERDEFLOR,YERBA MATE VERDEFLOR BOLDO X500GR  ,1499.0,Blowmax,https://blowmax.com.ar/producto/yerba-mate-verdeflor-boldo-x-500gr/,500
Yerbas,84,CEDRON,YERBACID,YERBA MATE YERBACID CEDRON X500GR  ,1149.0,Blowmax,https://blowmax.com.ar/producto/yerba-mate-yerbacid-cedron-x-500gr/,500
Yerbas,85,MENTA,VERDEFLOR,YERBA MATE VERDEFLOR MENTA X500GR  ,1499.0,Blowmax,https://blowmax.com.ar/producto/yerba-mate-verdeflor-menta-x-500gr/,500
Yerbas,86,FLEX SIN PALO,TARAGUI,YERBA MATE TARAGUI FLEX S/PALO 1KG  ,5350.0,Blowmax,https://blowmax.com.ar/producto/yerba-mate-taragui-flex-s-palo-1kg/,1000
Yerbas,87,NARANJA,YERBACID,YERBA MATE YERBACID NARANJA X500GR  ,1149.0,Blowmax,https://blowmax.com.ar/producto/yerba-mate-yerbacid-naranja-x-500gr/,500
Yerbas,88,CEDRON,VERDEFLOR,YERBA MATE VERDEFLOR CEDRON X500GR  ,1499.0,Blowmax,https://blowmax.com.ar/producto/yerba-mate-verdeflor-cedron-x-500gr/,500
Yerbas,89,NARANJA,VERDEFLOR,YERBA MATE VERDEFLOR NARANJA X500GR  ,1499.0,Blowmax,https://blowmax.com.ar/producto/yerba-mate-verdeflor-naranja-x-500gr/,500
Yerbas,90,PEPERINA,YERBACID,YERBA MATE YERBACID PEPERINA X500GR  ,1149.0,Blowmax,https://blowmax.com.ar/producto/yerba-mate-yerbacid-peperina-x-500gr/,500
Yerbas,91,CON PALO FLEX,TARAGUI,YERBA MATE TARAGUI C/ PALO FLEX 1KG  ,4250.0,Blowmax,https://blowmax.com.ar/producto/yerba-mate-taragui-c-palo-flex-1kg/,1000
Yerbas,92,PEPERINA,VERDEFLOR,YERBA MATE VERDEFLOR PEPERINA X500GR  ,1499.0,Blowmax,https://blowmax.com.ar/producto/yerba-mate-verdeflor-peperina-x-500gr/,500
Fideos,93,CODITO,FAVORITA,FIDEOS FAVORITA CODITO 500GR  ,850.0,Blowmax,https://blowmax.com.ar/producto/fideos-favorita-codito-c-hierro-500gr/,500
Fideos,94,DE MAIZ,NANI,FIDEOS NANI DE MAIZ  X 350 GR  ,2599.0,Blowmax,https://blowmax.com.ar/producto/fideos-nani-de-maiz-x-350-gr/,350
Fideos,95,MONO,MATARAZZO,FIDEOS MATARAZZO MONO X 500GR  ,2050.0,Blowmax,https://blowmax.com.ar/producto/fideos-matarazzo-mono-x-500gr/,500
Fideos,96,CODITO,TERRABUSI,FIDEOS TERRABUSI CODITO 500GR  ,950.0,Blowmax,https://blowmax.com.ar/producto/fideos-terrabusi-codito-500gr/,500
Fideos,97,MONOS,LUCCHETTI,FIDEOS LUCCHETTI MONOS X 500GR  ,1790.0,Blowmax,https://blowmax.com.ar/producto/fideos-lucchetti-monos-x-500gr/,500
Fideos,98,DEDALITO,FAVORITA,FIDEOS FAVORITA DEDALITO 500GR  ,850.0,Blowmax,https://blowmax.com.ar/producto/fideos-favorita-dedalitos-c-hierro-500gr/,500
Fideos,99,TALLARIN,FAVORITA,FIDEOS FAVORITA TALLARIN 500GR  ,799.0,Blowmax,https://blowmax.com.ar/producto/fideos-favorita-tallarin-c-hierro-500gr/,500
Fideos,100,CODOS,SANTA ISABEL,FIDEOS SANTA ISABEL CODOS 500GR  ,679.0,Blowmax,https://blowmax.com.ar/producto/fideos-santa-isabel-codos-500gr/,500
Fideos,101,TIRABUZON,FAVORITA,FIDEOS FAVORITA TIRABUZON 500GR  ,799.0,Blowmax,https://blowmax.com.ar/producto/fideos-favorita-tirabuzon-c-hierro-500gr/,500
Fideos,102,MUNICION,TERRABUSI,FIDEOS TERRABUSI MUNICION 500GR  ,950.0,Blowmax,https://blowmax.com.ar/producto/fideos-terrabusi-municion-500gr/,500
Fideos,103,TALLARIN,TERRABUSI,FIDEOS TERRABUSI TALLARIN 500GR  ,950.0,Blowmax,https://blowmax.com.ar/producto/fideos-terrabusi-tallarin-500gr/,500
Fideos,104,MUNICION,MATARAZZO,FIDEOS MATARAZZO MUNICION 500GR  ,1250.0,Blowmax,https://blowmax.com.ar/producto/fideos-matarazzo-municion-500gr/,500
Fideos,105,DEDALITO,TERRABUSI,FIDEOS TERRABUSI DEDALITO 500GR  ,950.0,Blowmax,https://blowmax.com.ar/producto/fideos-terrabusi-dedalito-500gr/,500
Fideos,106,MOSTACHOL,FAVORITA,FIDEOS FAVORITA MOSTACHOL 500GR  ,850.0,Blowmax,https://blowmax.com.ar/producto/fideos-favorita-mostachol-c-hierro-500gr/,500
Fideos,107,SPAGUETTI,FAVORITA,FIDEOS FAVORITA SPAGUETTI 500GR  ,847.0,Blowmax,https://blowmax.com.ar/producto/fideos-favorita-spaghetti-c-hierro-500gr/,500
Fideos,108,RIGATTI,DON VICENTE,FIDEOS DON VICENTE RIGATTI 500GR  ,2250.0,Blowmax,https://blowmax.com.ar/producto/fideos-don-vicente-rigatti-500gr/,500
Gaseosas,109,SIN AZUCAR,COCA COLA,"GASEOSA COCA COLA ZERO X 2,5LT  ",3500.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-coca-cola-zero-x-25lt/,2500
Gaseosas,110,SIN AZUCAR,COCA COLA,GASEOSA COCA COLA ZERO X 500CC  ,990.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-coca-cola-zero-x-500cc/,500
Gaseosas,111,,FANTA,GASEOSA FANTA LATA 354CC  ,980.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-fanta-lata-354cc/,354
Gaseosas,112,,FANTA,"GASEOSA FANTA X 1,5LT  ",2600.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-fanta-x-15lt/,1500
Gaseosas,113,,FANTA,"GASEOSA FANTA X 2,25LT  ",3050.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-fanta-x-225lt/,2250
Gaseosas,114,,FANTA,GASEOSA FANTA X 500CC  ,990.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-fanta-x-500cc/,500
Gaseosas,115,,MIRINDA,"GASEOSA MIRINDA X 2,25LT  ",2150.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-mirinda-x-3lt/,2250
Gaseosas,116,POMELO CAN,PASO DE LOS TOROS,GASEOSA PASO DE LOS TOROS POM CAN X 269CC  ,649.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-paso-de-los-toros-pom-can-x-269cc/,269
Gaseosas,117,POMELO,PASO DE LOS TOROS,"GASEOSA PASO DE LOS TOROS POM X 2,25LT  ",3590.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-p-de-los-toros-pom-x-225lt/,2250
Gaseosas,118,TONICA,PASO DE LOS TOROS,"GASEOSA PASO DE LOS TOROS TONICA X 1,5LT  ",2490.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-p-de-los-toros-tonica-x-15lt/,1500
Gaseosas,119,,PEPSI,GASEOSA PEPSI 500CC  ,899.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-pepsi-500cc/,500
Gaseosas,120,,PEPSI,GASEOSA PEPSI LATA X354CC  ,849.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-pepsi-lata-x354cc/,354
Gaseosas,121,,PEPSI,"GASEOSA PEPSI RETORNABLE X 2,25LT  ",1999.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-pepsi-retornable-x-225lt/,2250
Gaseosas,122,POMELO,SCHWEPPES,GASEOSA SCHWEPPES POMELO 2.25LT  ,3300.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-schweppes-pomelo-2-25lt/,2250
Gaseosas,123,POMELO SIN AZUCAR,SCHWEPPES,GASEOSA SCHWEPPES POMELO S/AZUCAR LATA X310C  ,990.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-schweppes-pomelo-s-azucar-lata-x310c/,310
Gaseosas,124,POMELO SIN AZUCAR,SCHWEPPES,GASEOSA SCHWEPPES POMELO ZERO 1.5 LT  ,2600.0,Blowmax,https://blowmax.com.ar/producto/gaseosa-schweppes-pomelo-zero-1-5-lt/,1500
Arroces,125,INTEGRAL,TIO CARLOS,ARROZ TIO CARLOS INTEGRAL X 1KG  ,1590.0,Blowmax,https://blowmax.com.ar/producto/arroz-tio-carlos-integral-x-1kg/,1000
Jabones,126,INTESIDAD,PATRICIA ALLEN,JABON PATRICIA ALLEN INTESIDAD X130GR  ,599.0,Blowmax,https://blowmax.com.ar/producto/jabon-patricia-allen-intesidad-x130gr/,130
Shampoos,127,HIDRATACION,PLUSBELLE,SH PLUSBELLE HIDRATACION X 1000ML  ,2890.0,Blowmax,https://blowmax.com.ar/producto/sh-plusbelle-hidratacion-x-1000ml/,1000
Arroces,128,LARGO FINO,TIO CARLOS,ARROZ TIO CARLOS LARGO FINO X 500GR  ,849.0,Blowmax,https://blowmax.com.ar/producto/arroz-tio-carlos-largo-fino-x-500gr/,500
Arroces,129,LARGO FINO,TIO CARLOS,ARROZ TIO CARLOS LARGO FINOX 1 KG  ,1590.0,Blowmax,https://blowmax.com.ar/producto/arroz-tio-carlos-largo-finox-1-kg/,1000
Arroces,130,PARBOIL,TIO CARLOS,ARROZ TIO CARLOS PARBOIL X 1KG  ,1750.0,Blowmax,https://blowmax.com.ar/producto/arroz-tio-carlos-parboil-x-1kg/,1000
Arroces,131,LARGO FINO,VINCHA DE ORO,ARROZ VINCHA DE ORO LARGO FINO X 1KG  ,1089.0,Blowmax,https://blowmax.com.ar/producto/arroz-vincha-de-oro-largo-fino-x-1kg/,1000
Jabones,132,SUAVIDAD,PATRICIA ALLEN,JABON PATRICIA ALLEN SUAVIDAD X130GR  ,599.0,Blowmax,https://blowmax.com.ar/producto/jabon-patricia-allen-suavidad-x130gr/,130
Jabones,133,TROPICAL,PATRICIA ALLEN,JABON PATRICIA ALLEN TROPICALX130GR  ,599.0,Blowmax,https://blowmax.com.ar/producto/jabon-patricia-allen-tropicalx130gr/,130
Jabones,134,BALANCE NUTRIOIL,PLUSBELLE,JABON PLUSBELLE BALANCE NUTRIOIL 125GRS  ,799.0,Blowmax,https://blowmax.com.ar/producto/jabon-plusbelle-balance-nutrioil-125grs/,125
Jabones,135,ENER NUTRIOIL,PLUSBELLE,JABON PLUSBELLE ENER NUTRIOIL 125GRS  ,799.0,Blowmax,https://blowmax.com.ar/producto/jabon-plusbelle-ener-nutrioil-125grs/,125
Jabones,136,ENERGIA NUTRIOIL 3,PLUSBELLE,JABON PLUSBELLE ENERGIA NUTRIOIL 3X125GR  ,2599.0,Blowmax,https://blowmax.com.ar/producto/jabon-plusbelle-energia-nutrioil-3x125gr/,125
Jabones,137,FRESCURA NUTRIOIL 3,PLUSBELLE,JABON PLUSBELLE FRESCURA NUTRIOIL 3X125GR  ,2599.0,Blowmax,https://blowmax.com.ar/producto/jabon-plusbelle-frescura-nutrioil-3x125gr/,125
Jabones,138,FRESCURA NUTRIOL,PLUSBELLE,JABON PLUSBELLE FRESCURA NUTRIOL X125GR  ,799.0,Blowmax,https://blowmax.com.ar/producto/jabon-plusbelle-frescura-nutriol-x125gr/,125
Jabones,139,HUMECTACION NUTRIOL 3,PLUSBELLE,JABON PLUSBELLE HUMECTACION NUTRIOL 3X125GR  ,2599.0,Blowmax,https://blowmax.com.ar/producto/jabon-plusbelle-humectacion-nutriol-3x125gr/,125
Jabones,140,HUMECTACION NUTRIOL,PLUSBELLE,JABON PLUSBELLE HUMECTACION NUTRIOL X125GR  ,799.0,Blowmax,https://blowmax.com.ar/producto/jabon-plusbelle-humectacion-nutriol-x125gr/,125
Jabones,141,NUTRICION NUTRIOL 3,PLUSBELLE,JABON PLUSBELLE NUTRICION NUTRIOL 3X125GR  ,2599.0,Blowmax,https://blowmax.com.ar/producto/jabon-plusbelle-nutricion-nutriol-3x125gr/,125
Jabones,142,NUTRICION NUTRIOL,PLUSBELLE,JABON PLUSBELLE NUTRICION NUTRIOL X125GR  ,799.0,Blowmax,https://blowmax.com.ar/producto/jabon-plusbelle-nutricion-nutriol-x125gr/,125
Jabones,143,RADIANTE NUTROIL,PLUSBELLE,JABON PLUSBELLE RADIANTE NUTROIL 125GRS  ,799.0,Blowmax,https://blowmax.com.ar/producto/jabon-plusbelle-radiante-nutroil-125grs/,125
Jabones,144,RELAJACION NUTRIOIL,PLUSBELLE,JABON PLUSBELLE RELAJACION NUTRIOIL 125GRS  ,799.0,Blowmax,https://blowmax.com.ar/producto/jabon-plusbelle-relajacion-nutrioil-125grs/,125
Jabones,145,RELAJACION NUTRIOIL 3,PLUSBELLE,JABON PLUSBELLE RELAJACION NUTRIOIL 3X125GR  ,2599.0,Blowmax,https://blowmax.com.ar/producto/jabon-plusbelle-relajacion-nutrioil-3x125gr/,125
Shampoos,146,NUTRICION CR OLEO MACADA,PLUSBELLE,SH PLUSBELLE NUTRICION CR OLEO MACADA X1LT  ,2890.0,Blowmax,https://blowmax.com.ar/producto/sh-plusbelle-nutricion-cr-oleo-macada-x1lt/,1000
Shampoos,147,REACTIVACION HIDRATANTE,PLUSBELLE,SH PLUSBELLE REACTIVACION HIDRATANTE X 1LT  ,2890.0,Blowmax,https://blowmax.com.ar/producto/sh-plusbelle-reactivacion-hidratante-x-1lt/,1000
Shampoos,148,SUAVIDAD MANZANA,PLUSBELLE,SH PLUSBELLE SUAVIDAD MANZANA 1LT  ,2890.0,Blowmax,https://blowmax.com.ar/producto/sh-plusbelle-suavidad-manzana-1lt/,1000
Shampoos,149,VITALIDAD RENOVADORA,PLUSBELLE,SH PLUSBELLE VITALIDAD RENOVADORA 1LT  ,2890.0,Blowmax,https://blowmax.com.ar/producto/sh-plusbelle-vitalidad-renovadora-1lt/,1000
Shampoos,150,BOMBA ARGAN,SEDAL,SH SEDAL BOMBA ARGAN X 340ML  ,3190.0,Blowmax,https://blowmax.com.ar/producto/sh-sedal-bomba-argan-x-340ml/,340
Shampoos,151,BOMBA ARGAN,SEDAL,SH SEDAL BOMBA ARGAN X190ML  ,1890.0,Blowmax,https://blowmax.com.ar/producto/sh-sedal-bomba-argan-x190ml/,190
Shampoos,152,CARBON ACTIVADO,SEDAL,SH SEDAL CARBON ACTIVADO PEONIAS X 650ML  ,5290.0,Blowmax,https://blowmax.com.ar/producto/sh-sedal-carbon-activado-peonias-x-650ml/,650
Shampoos,153,CARBON ACTIVADO,SEDAL,SH SEDAL CARBON ACTIVADO PEONIAS X190ML  ,1890.0,Blowmax,https://blowmax.com.ar/producto/sh-sedal-carbon-activado-peonias-x190ml/,190
Shampoos,154,CARBON ACTIVADO,SEDAL,SH SEDAL CARBON ACTIVADO PEONIAS X340ML  ,3190.0,Blowmax,https://blowmax.com.ar/producto/sh-sedal-carbon-activado-peonias-x340ml/,340
Shampoos,155,CERAMIDAS,SEDAL,SH SEDAL CERAMIDAS 340ML  ,3190.0,Blowmax,https://blowmax.com.ar/producto/sedal-sh-ceramidas-340ml/,340
Shampoos,156,CERAMIDAS,SEDAL,SH SEDAL CERAMIDAS 650ML  ,5190.0,Blowmax,https://blowmax.com.ar/producto/sedal-sh-ceramidas-650ml/,650
Shampoos,157,COLAGENO VIT C,SEDAL,SH SEDAL COLAGENO VIT C X190ML  ,1890.0,Blowmax,https://blowmax.com.ar/producto/sh-sedal-colageno-vit-c-x190ml/,190
Shampoos,158,COLAGENO VIT C,SEDAL,SH SEDAL COLAGENO VIT C X340ML  ,3190.0,Blowmax,https://blowmax.com.ar/producto/sh-sedal-colageno-vit-c-x340ml/,340
Shampoos,159,CR BALANCE,SEDAL,SH SEDAL CR BALANCE 190ML  ,1890.0,Blowmax,https://blowmax.com.ar/producto/sedal-sh-cr-balance-190ml/,190
Shampoos,160,CR BALANCE,SEDAL,SH SEDAL CR BALANCE 340ML  ,3190.0,Blowmax,https://blowmax.com.ar/producto/sedal-sh-cr-balance-340ml/,340
