categoria,contador,descripcion,marca,nombre_crudo,precio,tienda,url,volumen
Jabones,10,ROSAS FRANCESAS 3,LUX,Jabon Lux Rosas Francesas 3 X 120 Gr,2372.0,ModoMarket,https://www.modomarket.com/jabon-lux-rosas-francesas-3-x-120-gr/p,120
Jabones,11,COTTON FRESH 3,REXONA,Jabon Rexona Cotton Fresh 3 X 125 Gr,2297.0,ModoMarket,https://www.modomarket.com/jabon-rexona-cotton-fresh-3-x-125-gr/p,125
Jabones,13,EXFOLIACION,DOVE,Jabon Dove Exfoliacion X 90 Gr,1439.0,ModoMarket,https://www.modomarket.com/jabon-dove-exfoliacion-x-90-gr/p,90
Jabones,15,COCONUT MILK 3,NIVEA,Jabon Nivea Coconut Milk 3 X 125 G,3396.0,ModoMarket,https://www.modomarket.com/jabon-nivea-coconut-milk-3-x-125-g/p,125
Jabones,16,ROSAS FRANCESAS,LUX,Jabon Lux Rosas Francesas X 125 G,689.0,ModoMarket,https://www.modomarket.com/jabon-lux-rosas-francesas-x-125-g/p,125
Jabones,17,ORQUIDEA NEGRA,LUX,Jabon Lux Orquidea Negra X 125 G,689.0,ModoMarket,https://www.modomarket.com/jabon-lux-orquidea-negra-x-125-g/p,125
Yerbas,0,,PLAYADITO,Yerba Playadito X 1 Kg,3808.0,ModoMarket,https://www.modomarket.com/yerba-playadito-x-1-kg/p,1000
Yerbas,3,SUAVE,PLAYADITO,Yerba Playadito Suave X 500 Gr,2036.0,ModoMarket,https://www.modomarket.com/yerba-playadito-suave-x-500-gr/p,500
Yerbas,4,SUAVE PLUS,ROSAMONTE,Yerba Rosamonte Suave Plus X 500 Gr,1888.0,ModoMarket,https://www.modomarket.com/yerba-rosamonte-suave-plus-x-500-gr/p,500
Yerbas,5,ENVASE 4 FLEX CON PALO ROJA,TARAGUI,Yerba Taragui Envase 4 Flex Con Palo Roja X 500 Gr,1748.0,ModoMarket,https://www.modomarket.com/yerba-taragui-envase-4-flex-con-palo-roja-x-500-gr-2/p,500
Yerbas,6,PLUS,ROSAMONTE,Yerba Rosamonte Plus X 500 Gr,1888.0,ModoMarket,https://www.modomarket.com/yerba-rosamonte-plus-x-500-gr/p,500
Yerbas,7,NARANJA,CBSE,Yerba Cbse Naranja X 500 Gr,1569.0,ModoMarket,https://www.modomarket.com/yerba-cbse-naranja-x-500-gr/p,500
Yerbas,8,CON PALO,MANANITA,Yerba Mañanita Con Palo X 500 Gr,1748.0,ModoMarket,https://www.modomarket.com/yerba-mananita-con-palo-x-500-gr/p,500
Yerbas,9,SUAVE LIVIANA,UNION,Yerba Union Suave Liviana X 500 G,2217.0,ModoMarket,https://www.modomarket.com/yerba-union-suave-liviana-x-500-g/p,500
Yerbas,10,SELECCION,NOBLEZA  GAUCHA,Yerba Nobleza  Gaucha Seleccion X 500 Gr,1618.0,ModoMarket,https://www.modomarket.com/yerba-nobleza-gaucha-seleccion-x-500-gr/p,500
Yerbas,11,DE CAMPO CAJA,LA MERCED,Yerba La Merced De Campo Caja 500 G,3642.0,ModoMarket,https://www.modomarket.com/yerba-la-merced-de-campo-caja-500-g/p,500
Yerbas,12,CON PALO NUEVO ENVASE,CRUZ DE MALTA,Yerba Cruz Malta X 500 Gr Con Palo Nuevo Envase,1827.0,ModoMarket,https://www.modomarket.com/yerba-cruz-malta-x-500-gr-con-palo-nuevo-envase/p,500
Yerbas,13,POMELO,CBSE,Yerba Cbse Pomelo X 500 Gr,1569.0,ModoMarket,https://www.modomarket.com/yerba-cbse-pomelo-x-500-gr/p,500
Yerbas,14,ENVASE 4 FLEX SIN PALO AZUL,TARAGUI,Yerba Taragui Envase 4 Flex Sin Palo Azul X 500 Gr,2698.0,ModoMarket,https://www.modomarket.com/yerba-taragui-envase-4-flex-sin-palo-azul-x-500-gr/p,500
Yerbas,15,SELECCION ESPECIAL BOLSA,CRUZ DE MALTA,Yerba Cruz Malta Seleccion Especial Bolsa X 500 Gr,1888.0,ModoMarket,https://www.modomarket.com/yerba-cruz-malta-seleccion-especial-bolsa-x-500-gr/p,500
Yerbas,16,MENTA,VERDEFLOR,Yerba Verdeflor Menta  X 500 Gr,1498.0,ModoMarket,https://www.modomarket.com/yerba-verdeflor-menta-x-500-gr/p,500
Yerbas,17,NARANJA,VERDEFLOR,Yerba Verdeflor Naranja X 500 Gr,1498.0,ModoMarket,https://www.modomarket.com/yerba-verdeflor-naranja-x-500-gr/p,500
Leches,0,DESCREMADA,TREGAR,Leche Tregar Descremada Caja X 1 Lt,1299.0,ModoMarket,https://www.modomarket.com/leche-tregar-descremada-caja-x-1-lt/p,1000
Leches,1,DESCREMADA,ILOLAY,Leche Ilolay Larga Vida Descremada X 1 Lt,1575.0,ModoMarket,https://www.modomarket.com/leche-ilolay-larga-vida-descremada-x-1-lt/p,1000
Leches,2,0% LACTOSA,LA SERENISIMA,Leche La Serenisima 0% Lactosa Botella 1 Lt,2102.0,ModoMarket,https://www.modomarket.com/leche-la-serenisima-0-lactosa-botella-1-lt/p,1000
Leches,3,DESCREMADA,ANGELITA,Leche Angelita L.vida Descremada X 1 Lt,1426.0,ModoMarket,https://www.modomarket.com/leche-angelita-l-vida-descremada-x-1-lt/p,1000
Leches,4,ENTERA,TREGAR,Leche Tregar Entera Caja X 1 Lt,1299.0,ModoMarket,https://www.modomarket.com/leche-tregar-entera-caja-x-1-lt/p,1000
Leches,5,ENTERA,ILOLAY,Leche Ilolay Larga Vida Entera X 1 Lt,1575.0,ModoMarket,https://www.modomarket.com/leche-ilolay-larga-vida-entera-x-1-lt/p,1000
Leches,6,ENTERA,ANGELITA,Leche Angelita L.vida Entera X 1 Lt,1449.0,ModoMarket,https://www.modomarket.com/leche-angelita-l-vida-entera-x-1-lt/p,1000
Leches,7,DESLACTOSADA,ILOLAY,Leche Ilolay Deslactosada Larga Vida X 1 Lt,1840.0,ModoMarket,https://www.modomarket.com/leche-ilolay-deslactosada-larga-vida-x-1-lt/p,1000
Leches,8,PROTEIN PRISMA DESCREMADA,LA SERENISIMA,Leche La Serenisima Protein Prisma Descremada 1 Lt,2102.0,ModoMarket,https://www.modomarket.com/leche-la-serenisima-protein-prisma-descremada-1-lt/p,1000
Leches,9,DESCREMADA 1 %,LA SERENISIMA,Leche La Serenisima Descremada 1 % Botella 1 Lt,2065.0,ModoMarket,https://www.modomarket.com/leche-la-serenisima-descremada-1-botella-1-lt/p,1000
Leches,10,DESCREMADA 1%,LA SERENISIMA,Leche Serenisima Descremada 1% Caja X 1 L,2026.0,ModoMarket,https://www.modomarket.com/leche-serenisima-descremada-1-caja-x-1-l/p,1000
Leches,11,PREBIOTICOS,LA SERENISIMA,Leche Prebioticos La Serenisima X 1l,2102.0,ModoMarket,https://www.modomarket.com/leche-prebioticos-la-serenisima-x-1l/p,1000
Leches,12,TENOR 3%,LA SERENISIMA,Leche La Serenisima Tenor 3% Botella 1 Lt,2065.0,ModoMarket,https://www.modomarket.com/leche-la-serenisima-tenor-3-botella-1-lt/p,1000
Leches,13,ENTERA 3%,LA SERENISIMA,Leche Serenisima Entera 3% Caja 1l,2026.0,ModoMarket,https://www.modomarket.com/leche-serenisima-entera-3-caja-1l/p,1000
Leches,14,LIVIANA 1%,LA SERENISIMA,Leche Liviana 1% Serenisima Sachet  X 1l,1795.0,ModoMarket,https://www.modomarket.com/leche-liviana-1-serenisima-sachet-x-1l/p,1000
Leches,15,ENTERA,MILKAUT,Leche Milkaut Larga Vida Entera X 1 Lt,1722.0,ModoMarket,https://www.modomarket.com/leche-milkaut-larga-vida-entera-x-1-lt/p,1000
Leches,16,DESCREMADA,VERONICA,Leche Veronica Larga Vida 1 Lt Descremada,1490.0,ModoMarket,https://www.modomarket.com/leche-veronica-larga-vida-1-lt-descremada/p,1000
Leches,17,DESCREMADA,MILKAUT,Leche Milkaut Larga Vida Descremada X 1 Lt,1722.0,ModoMarket,https://www.modomarket.com/leche-milkaut-larga-vida-descremada-x-1-lt/p,1000
Yerbas,18,GUARANA,CBSE,Yerba Cbse Guarana X 500 Gr,1569.0,ModoMarket,https://www.modomarket.com/yerba-cbse-guarana-x-500-gr/p,500
Yerbas,19,ED ESP,CANARIAS,Yerba Canarias Ed Esp X500gr,4019.0,ModoMarket,https://www.modomarket.com/yerba-canarias-ed-esp-x500gr/p,500
Yerbas,20,,CANARIAS,Yerba Canarias X 1 Kg,8359.0,ModoMarket,https://www.modomarket.com/yerba-canarias-x-1-kg/p,1000
Yerbas,21,,CHAMIGO,Yerba Chamigo X 1 Kg,2659.0,ModoMarket,https://www.modomarket.com/yerba-chamigo-x-1-kg/p,1000
Yerbas,22,SUAVE SELECCION ESPECIAL,LA TRANQUERA,Yerba La Tranquera Suave Seleccion Especial 500 Gr,1686.0,ModoMarket,https://www.modomarket.com/yerba-la-tranquera-suave-seleccion-especial-500-gr/p,500
Yerbas,23,BOLDO Y MENTA,CRUZ DE MALTA,Yerba Cruz De Malta Boldo Y Menta X 500gr,1418.0,ModoMarket,https://www.modomarket.com/yerba-cruz-de-malta-boldo-y-menta-x-500gr/p,500
Yerbas,24,LIMON,CBSE,Yerba Cbse Limon X 500 Gr,1569.0,ModoMarket,https://www.modomarket.com/yerba-cbse-limon-x-500-gr/p,500
Yerbas,25,DE CAMPO SUR CAJA,LA MERCED,Yerba La Merced De Campo Sur Caja X 500 Gr,3467.0,ModoMarket,https://www.modomarket.com/yerba-la-merced-de-campo-sur-caja-x-500-gr-2/p,500
Yerbas,26,CEDRON,VERDEFLOR,Yerba Verdeflor Cedron X 500 Gr,1498.0,ModoMarket,https://www.modomarket.com/yerba-verdeflor-cedron-x-500-gr/p,500
Yerbas,28,SELECCION ESPECIAL,ROSAMONTE,Yerba Rosamonte Seleccion Especial X 500 Gr,3119.0,ModoMarket,https://www.modomarket.com/yerba-rosamonte-seleccion-especial-x-500-gr/p,500
Yerbas,29,SUAVE CON PALO ORIGINAL 4 FLEX,UNION,Yerba Union Suave C/palo 500 Gr Original 4 Flex,2124.0,ModoMarket,https://www.modomarket.com/yerba-union-suave-cpalo-500-gr-original-4-flex/p,500
Yerbas,30,DE CAMPO Y MONTE CAJA,LA MERCED,Yerba La Merced De Campo Y Monte Caja 500 Gr,3642.0,ModoMarket,https://www.modomarket.com/yerba-la-merced-de-campo-y-monte-caja-500-gr/p,500
Yerbas,31,BARBACUA CAJA,LA MERCED,Yerba La Merced Barbacua Caja X 500 Gr,3642.0,ModoMarket,https://www.modomarket.com/yerba-la-merced-barbacua-caja-x-500-gr/p,500
Yerbas,32,SIN PALO,DON LUCAS,Yerba Don Lucas Sin Palo X 500 Gr,1498.0,ModoMarket,https://www.modomarket.com/yerba-don-lucas-sin-palo-x-500-gr/p,500
Yerbas,33,CON PALO,MANANITA,Yerba Mañanita C/palo X 1 Kg,4645.0,ModoMarket,https://www.modomarket.com/yerba-mananita-cpalo-x-1-kg/p,1000
Yerbas,34,HIERBAS SERRANAS,CACHAMATE,Yerba Cachamate Hierbas Serranas X 500 G,1367.0,ModoMarket,https://www.modomarket.com/yerba-cachamate-hierbas-serranas-x-500-g/p,500
Yerbas,35,,CANARIAS,Yerba Canarias X 500 Gr,4399.0,ModoMarket,https://www.modomarket.com/yerba-canarias-x-500-gr/p,500
Shampoos,18,RITUAL DE REPARACION,DOVE,Shampoo Dove Ritual De Reparacion X 400 Ml,5608.0,ModoMarket,https://www.modomarket.com/shampoo-dove-ritual-de-reparacion-x-400-ml/p,400
Shampoos,19,RESTAURACION INSTANTANEA,SEDAL,Shampoo Sedal Restauracion Instantanea X 340 Ml,2486.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-restauracion-instantanea-x-340-ml/p,340
Shampoos,20,ANTI COMEZON,HEAD & SHOULDERS,Shampoo Head & Shoulders Anti Comezon X 375 Ml,5652.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-anti-comezon-x-375-ml/p,375
Shampoos,21,REGENERACION EXTREMA,DOVE,Shampoo Dove Regeneracion Extrema X 750 Ml,9318.0,ModoMarket,https://www.modomarket.com/shampoo-dove-regeneracion-extrema-x-750-ml/p,750
Shampoos,22,PRO-V DETOX,PANTENE,Shampoo Pantene Pro-v Detox X 200 Ml,3679.0,ModoMarket,https://www.modomarket.com/shampoo-pantene-pro-v-detox-x-200-ml/p,200
Shampoos,24,JENGIBRE Y RICINO,SEDAL,Shampoo Sedal Jengibre Y Ricino X 190 Ml,2148.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-jengibre-y-ricino-x-190-ml/p,190
Shampoos,25,ACEITE DE ARGAN,HEAD & SHOULDERS,Shampoo Head & Shoulders Aceite De Argan 375 Ml,5652.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-aceite-de-argan-375-ml/p,375
Shampoos,26,NINOS SANDIA SURFER,SUAVE,Shampoo Suave Niños Sandia Surfer X 350 Ml,3812.0,ModoMarket,https://www.modomarket.com/shampoo-suave-ninos-sandia-surfer-x-350-ml/p,350
Shampoos,27,COLAGENO,PANTENE,Shampoo Pantene Colageno X 400 Ml,5507.0,ModoMarket,https://www.modomarket.com/shampoo-pantene-colageno-x-400-ml/p,400
Shampoos,28,CARBON ACTIVADO,HEAD & SHOULDERSOULDERS,Shampoo Head Shoulders Carbon Activado X 375 Ml,5652.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-carbon-activado-x-375-ml/p,375
Shampoos,29,DETOX CAPILAR,TRESEMME,Shampoo Tresemme Detox Capilar X 500 Ml,5724.0,ModoMarket,https://www.modomarket.com/shampoo-tresemme-detox-capilar-x-500-ml/p,500
Shampoos,30,ONDAS BOHO,TRESEMME,Shampoo Tresemme Ondas Boho X 500 Ml,5724.0,ModoMarket,https://www.modomarket.com/shampoo-tresemme-ondas-boho-x-500-ml/p,500
Shampoos,31,MEN 3 EN 1,HEAD & SHOULDERS,Shampoo Head & Shoulders Men 3 En 1 X 650 Ml,10476.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-men-3-en-1-x-650-ml/p,650
Shampoos,32,NUTRITIVO COLAGENO,PANTENE,Shampoo Pantene Nutritivo Colageno X 700 Ml,9795.0,ModoMarket,https://www.modomarket.com/shampoo-pantene-nutritivo-colageno-x-700-ml/p,700
Shampoos,33,KER LIS NUTRI,ELVIVE,Shampoo Elvive Ker Lis Nutri 200 Ml,4164.0,ModoMarket,https://www.modomarket.com/shampoo-elvive-ker-lis-nutri-200-ml/p,200
Shampoos,34,BRILLO LUMINOSIDAD,PLUSBELLE,Shampoo Plusbelle Brillo Luminosidad X 1000 Ml,3064.0,ModoMarket,https://www.modomarket.com/shampoo-plusbelle-brillo-luminosidad-x-1000-ml/p,1000
Shampoos,35,PR CAIDA,HEAD & SHOULDERS,Shampoo Head & Sh Pr Caida 375 Ml,5652.0,ModoMarket,https://www.modomarket.com/shampoo-head-sh-pr-caida-375-ml/p,375
Arroces,18,PARBOIL,TIO CARLOS,Arroz Tio Carlos Parboil X 500 Gr,911.0,ModoMarket,https://www.modomarket.com/arroz-tio-carlos-parboil-x-500-gr/p,500
Arroces,19,LARGO FINO 00000,PRIMOR,Arroz Primor Largo Fino 00000 X 1 Kg,1236.0,ModoMarket,https://www.modomarket.com/arroz-primor-largo-fino-00000-x-1-kg/p,1000
Arroces,20,LARGO FINO LAMINADO,MOCOVI,Arroz Mocovi Largo Fino Laminado X 1 Kg,1379.0,ModoMarket,https://www.modomarket.com/arroz-mocovi-largo-fino-laminado-x-1-kg/p,1000
Arroces,21,LARGO FINO,TOPADOR,Arroz Topador Largo Fino X 1 Kg,1355.0,ModoMarket,https://www.modomarket.com/arroz-topador-largo-fino-x-1-kg/p,1000
Arroces,22,ROJO DOBLE CAROLINA,TIO CARLOS,Arroz Tio Carlos Rojo Doble Carolina X 1 Kg,2160.0,ModoMarket,https://www.modomarket.com/arroz-tio-carlos-rojo-doble-carolina-x-1-kg/p,1000
Gaseosas,18,COLA,SECCO,Gaseosa Secco Cola X 3 Lt,1428.0,ModoMarket,https://www.modomarket.com/gaseosa-secco-cola-x-3-lt/p,3000
Gaseosas,19,POMELO,SECCO,Gaseosa Secco Pomelo X 3 Lt,1428.0,ModoMarket,https://www.modomarket.com/gaseosa-secco-pomelo-x-3-lt/p,3000
Gaseosas,20,NARANJA,SECCO,Gaseosa Secco Naranja X 3 Lt,1428.0,ModoMarket,https://www.modomarket.com/gaseosa-secco-naranja-x-3-lt/p,3000
Gaseosas,21,,SPRITE,Sprite Lata X 354cc,1071.0,ModoMarket,https://www.modomarket.com/sprite-lata-x-354cc/p,354
Gaseosas,23,NARANJA,FANTA,Fanta Naranja Botella X 500 Ml,1156.0,ModoMarket,https://www.modomarket.com/fanta-naranja-botella-x-500-ml/p,500
Gaseosas,24,,SPRITE,Sprite Botella X 500 Ml,1156.0,ModoMarket,https://www.modomarket.com/sprite-botella-x-500-ml/p,500
Gaseosas,25,POMELO,SCHWEPPES,Schweppes Pomelo X 500 Ml,1156.0,ModoMarket,https://www.modomarket.com/schweppes-pomelo-x-500-ml/p,500
Gaseosas,26,NARANJA,FANTA,Fanta Naranja Lata X 354 Ml,1123.0,ModoMarket,https://www.modomarket.com/fanta-naranja-lata-x-354-ml/p,354
Fideos,20,MONOS,MATARAZZO,Fideos Matarazzo Moños X 500 Gr,2040.0,ModoMarket,https://www.modomarket.com/fideos-matarazzo-monos-x-500-gr/p,500
Fideos,21,FETTUCCINI,DON VICENTE,Fideos Don Vicente Fettuccini X 500 Gr,2246.0,ModoMarket,https://www.modomarket.com/fideos-don-vicente-fettuccini-x-500-gr/p,500
Fideos,22,MONOS,LUCCHETTI,Fideos Lucchetti Moños X 500 Gr,1715.0,ModoMarket,https://www.modomarket.com/fideos-lucchetti-monos-x-500-gr/p,500
Fideos,23,CODITOS,LUCCHETTI,Fideos Lucchetti Coditos X 500 Gr,1057.0,ModoMarket,https://www.modomarket.com/fideos-lucchetti-coditos-x-500-gr/p,500
Fideos,24,SPAGHETTI,LUCCHETTI,Fideos Lucchetti Spaghetti X 500 Gr,1057.0,ModoMarket,https://www.modomarket.com/fideos-lucchetti-spaghetti-x-500-gr/p,500
Fideos,25,SPAGHETTI,MATARAZZO,Fideos Matarazzo Spaghetti X 500 G,1331.0,ModoMarket,https://www.modomarket.com/fideos-matarazzo-spaghetti-x-500-g/p,500
Fideos,26,TIRABUZON,MATARAZZO,Fideos Matarazzo Tirabuzon X 500 Gr,1330.0,ModoMarket,https://www.modomarket.com/fideos-matarazzo-tirabuzon-x-500-gr/p,500
Fideos,27,TALLARINES,DON VICENTE,Fideos Don Vicente Tallarines X 500 Gr,2246.0,ModoMarket,https://www.modomarket.com/fideos-don-vicente-tallarines-x-500-gr/p,500
Fideos,29,DON SALVADOR AL HUEVO FINO,ROBLES,Fideos Robles Don Salvador Al Huevo Fino X500g,1258.0,ModoMarket,https://www.modomarket.com/fideos-robles-don-salvador-al-huevo-fino-x500g/p,500
Fideos,31,LAMINADOS PREMIUM ESPINACA,ROBLES,Fideos Laminados Premium Robles Espinaca X 400g,2032.0,ModoMarket,https://www.modomarket.com/fideos-laminados-premium-robles-espinaca-x-400g/p,400
Fideos,34,FUSILLI,TERRABUSI,Fideos Terrabusi Fusilli X 500 Gr,985.0,ModoMarket,https://www.modomarket.com/fideos-terrabusi-fusilli-x-500-gr/p,500
Fideos,35,SPAGHETTI AL HUEVO,LUCCHETTI,Fideos Spaghetti Lucchetti Al Huevo X 500 G,1393.0,ModoMarket,https://www.modomarket.com/fideos-spaghetti-lucchetti-al-huevo-x-500-g/p,500
Jabones,18,JAZMIN CREMOSO 3,LUX,Jabon Lux Jazmin Cremoso 3 X 120 Gr,2492.0,ModoMarket,https://www.modomarket.com/jabon-lux-jazmin-cremoso-3-x-120-gr/p,120
Jabones,20,AROMATERAPIA 3,CAMPOS VERDES,Jabon Campos Verdes Aromaterapia 3 X 120 G,2005.0,ModoMarket,https://www.modomarket.com/jabon-campos-verdes-aromaterapia-3-x-120-g/p,120
Jabones,24,DE COCO,DOVE,Jabon Dove Leche De Coco X 90 Gr,1511.0,ModoMarket,https://www.modomarket.com/jabon-dove-leche-de-coco-x-90-gr/p,90
Jabones,25,3 ENERGIA,CAMPOS VERDES,Jab.campos Verdes 3 X 120 G Energia,1985.0,ModoMarket,https://www.modomarket.com/jab-campos-verdes-3-x-120-g-energia/p,120
Jabones,26,RELAJACION,PLUSBELLE,Jabon Plusbelle Relajacion  X 125 Gr,665.0,ModoMarket,https://www.modomarket.com/jabon-plusbelle-relajacion-x-125-gr/p,125
Jabones,29,ACEITES ESENCIALES,VERITAS,Jabon Veritas Aceites Esenciales X 120 G,1526.0,ModoMarket,https://www.modomarket.com/jabon-veritas-aceites-esenciales-x-120-g/p,120
Jabones,31,GLICERINA PETALOS DE ROSA 3,NIVEA,Jabon Nivea Glicerina Petalos De Rosa 3 X 90 G,3420.0,ModoMarket,https://www.modomarket.com/jabon-nivea-glicerina-petalos-de-rosa-3-x-90-g/p,90
Jabones,32,LIRIO AZUL,LUX,Jabon Lux Lirio Azul X 125 G,689.0,ModoMarket,https://www.modomarket.com/jabon-lux-lirio-azul-x-125-g/p,125
Jabones,33,FLOR DE VAINILLA,LUX,Jabon Lux Flor De Vainilla X 125 G,689.0,ModoMarket,https://www.modomarket.com/jabon-lux-flor-de-vainilla-x-125-g/p,125
Jabones,34,AROMATERAPIA,CAMPOS VERDES,Jabon Campos Verdes Aromaterapia X 120 Gr,661.0,ModoMarket,https://www.modomarket.com/jabon-campos-verdes-aromaterapia-x-120-gr/p,120
Jabones,35,BELLEZA RADIANTE 3,PLUSBELLE,Jabon Plusbelle Belleza Radiante 3 X 125 Gr,1986.0,ModoMarket,https://www.modomarket.com/jabon-plusbelle-belleza-radiante-3-x-125-gr/p,125
Leches,18,ENTERA 3%,LA SERENISIMA,Leche Entera 3% Serenisima Sachet 1lt,1795.0,ModoMarket,https://www.modomarket.com/leche-entera-3-serenisima-sachet-1lt/p,1000
Leches,19,ENTERA,VERONICA,Leche Veronica Larga Vida 1 Lt Entera,1490.0,ModoMarket,https://www.modomarket.com/leche-veronica-larga-vida-1-lt-entera/p,1000
Jabones,38,FRESCURA,PLUSBELLE,Jabon Plusbelle Frescura X 120 Gr,665.0,ModoMarket,https://www.modomarket.com/jabon-plusbelle-frescura-x-120-gr/p,120
Jabones,39,NUTRICION,PLUSBELLE,Jabon Plusbelle Nutricion  X 120 Gr,665.0,ModoMarket,https://www.modomarket.com/jabon-plusbelle-nutricion-x-120-gr/p,120
Jabones,40,FRESCURA,CAMPOS VERDES,Jabon Campos Verdes Frescura 120 Gr,634.0,ModoMarket,https://www.modomarket.com/jabon-campos-verdes-frescura-120-gr/p,120
Jabones,41,ENERGIA,CAMPOS VERDES,Jabon Campos Verdes Energia 120 Gr,634.0,ModoMarket,https://www.modomarket.com/jabon-campos-verdes-energia-120-gr/p,120
Jabones,42,RELAJACION 3,PLUSBELLE,Jabon Plusbelle Relajacion  3 X 125 Gr,1986.0,ModoMarket,https://www.modomarket.com/jabon-plusbelle-relajacion-3-x-125-gr/p,125
Jabones,44,ENERGIA RENOVADORA,PLUSBELLE,Jabon Plusbelle Energia Renovadora X 125 Gr,665.0,ModoMarket,https://www.modomarket.com/jabon-plusbelle-energia-renovadora-x-125-gr/p,125
Jabones,46,GLICERINA FRUTOS ROJOS,REXONA,Jabon Rexona Glicerina Frutos Rojos X 90 G,961.0,ModoMarket,https://www.modomarket.com/jabon-rexona-glicerina-frutos-rojos-x-90-g/p,90
Jabones,47,HUMECTANTE AVENA 3,NIVEA,Jabon Humectante Nivea Avena 3 X 125 G,3396.0,ModoMarket,https://www.modomarket.com/jabon-humectante-nivea-avena-3-x-125-g/p,125
Jabones,49,JAZMIN CREMOSO,LUX,Jabon Lux Jazmin Cremoso X 120 G,689.0,ModoMarket,https://www.modomarket.com/jabon-lux-jazmin-cremoso-x-120-g/p,120
Jabones,51,BAMBOO FRESH,REXONA,Jabon Rexona Bamboo Fresh X 125 Gr,780.0,ModoMarket,https://www.modomarket.com/jabon-rexona-bamboo-fresh-x-125-gr/p,125
Jabones,52,NUTRITIVE ORCHID,REXONA,Jabon Rexona Nutritive Orchid X 120 Gr,780.0,ModoMarket,https://www.modomarket.com/jabon-rexona-nutritive-orchid-x-120-gr/p,120
Yerbas,36,SELECCION ESPECIAL CON PALO,AMANDA,Yerba Amanda Seleccion Especial C/palo X 500 G,2187.0,ModoMarket,https://www.modomarket.com/yerba-amanda-seleccion-especial-cpalo-x-500-g/p,500
Yerbas,37,CON MENTA,DON ARREGUI,Yerba Don Arregui Con Menta X 500 Gr,1307.0,ModoMarket,https://www.modomarket.com/yerba-don-arregui-con-menta-x-500-gr/p,500
Yerbas,38,COMPUESTA,DON ARREGUI,Yerba Don Arregui Compuesta X 500 Gr,1307.0,ModoMarket,https://www.modomarket.com/yerba-don-arregui-compuesta-x-500-gr/p,500
Yerbas,39,TRADICIONAL ROJA CON PALO,VERDEFLOR,Yerba Verdeflor Tradicional Roja Con Palo  X 500 G,1436.0,ModoMarket,https://www.modomarket.com/yerba-verdeflor-tradicional-roja-con-palo-x-500-g/p,500
Yerbas,40,TRADICIONAL CON PALO,AMANDA,Yerba Amanda Tradicional C/palo X 500 Gr,1663.0,ModoMarket,https://www.modomarket.com/yerba-amanda-tradicional-cpalo-x-500-gr/p,500
Yerbas,41,DESPALADA,ROSAMONTE,Yerba Rosamonte Despalada X 500 Gr,2398.0,ModoMarket,https://www.modomarket.com/yerba-rosamonte-despalada-x-500-gr/p,500
Yerbas,42,DE MONTE CAJA,LA MERCED,Yerba La Merced  De Monte Caja X 500 Gr,3642.0,ModoMarket,https://www.modomarket.com/yerba-la-merced-de-monte-caja-x-500-gr/p,500
Yerbas,43,ROJA CON PALO,PIPORE,Yerba Pipore Roja Con Palo X 500 Gr,1545.0,ModoMarket,https://www.modomarket.com/yerba-pipore-roja-con-palo-x-500-gr/p,500
Yerbas,44,SUAVE,LA TRANQUERA,Yerba La Tranquera Suave X 1 Kg,3134.0,ModoMarket,https://www.modomarket.com/yerba-la-tranquera-suave-x-1-kg/p,1000
Yerbas,45,SELECCION ESPECIAL,LA TRANQUERA,Yerba La Tranquera Seleccion Especial X 500 Gr,1545.0,ModoMarket,https://www.modomarket.com/yerba-la-tranquera-seleccion-especial-x-500-gr/p,500
Yerbas,46,BURRITO,DON ARREGUI,Yerba Don Arregui Burrito X 500 Gr,1307.0,ModoMarket,https://www.modomarket.com/yerba-don-arregui-burrito-x-500-gr/p,500
Yerbas,47,MATE CON PALO,CHAMIGO,Yerba Mate Chamigo C/palo X 500 Gr,1367.0,ModoMarket,https://www.modomarket.com/yerba-mate-chamigo-cpalo-x-500-gr/p,500
Yerbas,48,HIERBAS,PLAYADITO,Yerba Playadito Hierbas X 500 Gr,2660.0,ModoMarket,https://www.modomarket.com/yerba-playadito-hierbas-x-500-gr/p,500
Yerbas,49,MANZANILLA,CRUZ DE MALTA,Yerba Cruz Malta Manzanilla X 500 Gr,1624.0,ModoMarket,https://www.modomarket.com/yerba-cruz-malta-manzanilla-x-500-gr/p,500
Yerbas,50,TE VERDE,CANARIAS,Yerba Canarias Te Verde X500gr,4419.0,ModoMarket,https://www.modomarket.com/yerba-canarias-te-verde-x500gr/p,500
Yerbas,51,MIEL,CBSE,Yerba Cbse Miel X 500 G,1569.0,ModoMarket,https://www.modomarket.com/yerba-cbse-miel-x-500-g/p,500
Yerbas,52,HIERBAS DIGESTIVAS ROSADA,CACHAMATE,Yerba Cachamate Hierbas Digestivas Rosada X500 G,1367.0,ModoMarket,https://www.modomarket.com/yerba-cachamate-hierbas-digestivas-rosada-x500-g/p,500
