categoria,contador,descripcion,marca,nombre_crudo,precio,tienda,url,volumen
Shampoos,117,RITUAL REPARACION,DOVE,DOVE SHAMPOO 400ml RITUAL REPARACIÓN,4229.0,Segal,https://www.casa-segal.com/producto/dove-shampoo-400ml-ritual-reparacion/,400
Shampoos,118,OLEO NUTRICION,DOVE,DOVE SHAMPOO 750ml OLEO NUTRICIÓN,7499.0,Segal,https://www.casa-segal.com/producto/dove-shampoo-750ml-oleo-nutricion/,750
Shampoos,119,RECONSTRUCCION COMPLETA,DOVE,DOVE SHAMPOO 750ml RECONSTRUCCIÓN COMPLETA,7499.0,Segal,https://www.casa-segal.com/producto/dove-shampoo-750ml-reconstruccion-completa/,750
Shampoos,120,RITUAL REPARACION,DOVE,DOVE SHAMPOO 750ml RITUAL REPARACIÓN,7499.0,Segal,https://www.casa-segal.com/producto/dove-shampoo-750ml-ritual-reparacion/,750
Shampoos,121,BOMBA ARGAN,SEDAL,SEDAL SHAMPOO BOMBA ARGAN 190ml,1899.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-bomba-argan-190ml/,190
Shampoos,122,BOMBA ARGAN,SEDAL,SEDAL SHAMPOO BOMBA ARGAN 340ml,2599.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-bomba-argan-340ml/,340
Shampoos,123,BOMBA COCO,SEDAL,SEDAL SHAMPOO BOMBA COCO 190ml,1899.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-bomba-coco-190ml/,190
Leches,124,DESCREMADA,YOGURLAC,LECHE DESCREMADA YOGURLAC 1Lt,1269.0,Segal,https://www.casa-segal.com/producto/leche-descremada-yogurlac-1lt/,1000
Leches,125,ENTERA,TREGAR,LECHE ENTERA 1Lt TREGAR,1289.0,Segal,https://www.casa-segal.com/producto/leche-entera-1lt-tregar/,1000
Leches,126,ENTERA,YOGURLAC,LECHE ENTERA YOGURLAC 1Lt,1269.0,Segal,https://www.casa-segal.com/producto/leche-entera-yogurlac-1lt/,1000
Leches,127,0% LACTOSA,LA SERENISIMA,LECHE PET 0% LACTOSA LA SERENÍSIMA x 1L,1659.0,Segal,https://www.casa-segal.com/producto/leche-pet-0-lactosa-la-serenisima-x-1l/,1000
Leches,128,1% DESCREMADA,LA SERENISIMA,LECHE PET 1% DESCREMADA LA SERENÍSIMA,1659.0,Segal,https://www.casa-segal.com/producto/leche-pet-1-descremada-la-serenisima/,1000
Leches,129,3% CLASICA,LA SERENISIMA,LECHE PET 3% CLÁSICA LA SERENÍSIMA,1659.0,Segal,https://www.casa-segal.com/producto/leche-pet-3-clasica-la-serenisima/,1000
Gaseosas,130,,SPRITE,SPRITE 1.5Lts,2499.0,Segal,https://www.casa-segal.com/producto/sprite-1-5lts/,1500
Gaseosas,131,,SPRITE,SPRITE 2.25Lts,2999.0,Segal,https://www.casa-segal.com/producto/sprite-2-25lts/,2250
Gaseosas,132,,SPRITE,SPRITE 500ml,999.0,Segal,https://www.casa-segal.com/producto/sprite-500ml/,500
Gaseosas,133,,SPRITE,SPRITE LATA 310cc,900.0,Segal,https://www.casa-segal.com/producto/sprite-lata-310cc/,310
Shampoos,134,BOMBA COCO,SEDAL,SEDAL SHAMPOO BOMBA COCO 340ml,2599.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-bomba-coco-340ml/,340
Shampoos,135,CERAMIDAS,SEDAL,SEDAL SHAMPOO CERAMIDAS 190ml,1899.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-ceramidas-190ml/,190
Shampoos,136,CERAMIDAS,SEDAL,SEDAL SHAMPOO CERAMIDAS 340ml,2599.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-ceramidas-340ml/,340
Shampoos,137,CREMA BALANCE,SEDAL,SEDAL SHAMPOO CREMA BALANCE 190ml,1899.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-crema-balance-190ml/,190
Shampoos,138,CREMA BALANCE,SEDAL,SEDAL SHAMPOO CREMA BALANCE 340ml,2599.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-crema-balance-340ml/,340
Shampoos,139,LISO PERFECTO,SEDAL,SEDAL SHAMPOO LISO PERFECTO 190ml,1899.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-liso-perfecto-190ml/,190
Shampoos,140,LISO PERFECTO,SEDAL,SEDAL SHAMPOO LISO PERFECTO 340ml,2599.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-liso-perfecto-340ml/,340
